Customer ID,Churn Category
0960-HUWBM,No Churn
1156-ZFYDO,No Churn
5600-PDUJF,No Churn
6110-OHIHY,No Churn
9281-CEDRU,No Churn
3656-TKRVZ,No Churn
8606-OEGQZ,No Churn
9229-RQABD,No Churn
3519-ZKXGG,No Churn
1136-XGEQU,No Churn
7025-WCBNE,No Churn
3454-JFUBC,No Churn
6476-YHMGA,No Churn
1342-JPNKI,Competitor
1131-SUEKT,No Churn
5802-ADBRC,No Churn
9138-EFSMO,No Churn
6474-FVJLC,No Churn
9199-PWQVC,No Churn
6663-JOCQO,No Churn
2403-BCASL,Competitor
3466-BYAVD,No Churn
2034-GDRCN,No Churn
9027-TMATR,No Churn
4922-CVPDX,Competitor
2027-FECZV,No Churn
5606-AMZBO,No Churn
6727-IOTLZ,No Churn
3259-QMXUN,No Churn
1329-VHWNP,No Churn
9283-LZQOH,No Churn
7140-ADSMJ,No Churn
5296-PSYVW,No Churn
0222-CNVPT,No Churn
4957-SREEC,No Churn
4853-RULSV,No Churn
2242-MFOTG,No Churn
5135-GRQJV,No Churn
2272-WUSPA,No Churn
4592-IWTJI,Price
8908-SLFCJ,No Churn
0224-RLWWD,No Churn
6476-EPYZR,No Churn
0506-YLVKJ,No Churn
3413-CSSTH,No Churn
9462-MJUAW,No Churn
7905-TVXTA,No Churn
0156-FVPTA,No Churn
6311-UEUME,No Churn
4678-DVQEO,No Churn
3030-YZADT,No Churn
1261-FWTTE,No Churn
8108-UXRQN,No Churn
6715-OFDBP,No Churn
9885-CSMWE,No Churn
3391-JSQEW,No Churn
1866-ZSLJM,No Churn
7163-OCEQI,No Churn
5293-WXJAK,No Churn
2805-AUFQN,No Churn
0354-VXMJC,Dissatisfaction
5939-XAIXZ,No Churn
3506-LCJDC,No Churn
4609-KNNWG,No Churn
6457-GIRWB,No Churn
7422-WNBTY,No Churn
0536-BGFMZ,No Churn
4800-CZMPC,No Churn
5981-ITEMU,No Churn
1024-KPRBB,No Churn
2452-KDRRH,No Churn
9142-KZXOP,No Churn
9986-BONCE,No Churn
4534-WGCIR,No Churn
5692-ICXLW,No Churn
7825-ECJRF,No Churn
4335-BSMJS,No Churn
4933-IKULF,No Churn
2862-PFNIK,No Churn
1839-UMACK,No Churn
6651-RLGGM,No Churn
7402-PWYJJ,No Churn
9504-YAZWB,No Churn
6087-MVHJH,No Churn
6211-WHMYA,No Churn
4585-HETAI,No Churn
8701-DGLVH,No Churn
2817-NTQDO,No Churn
6174-NRBTZ,No Churn
9581-GVBXT,No Churn
0135-NMXAP,No Churn
1689-MRZQR,Other
2100-BDNSN,No Churn
4952-YSOGZ,No Churn
1222-LRYKO,No Churn
8818-DOPVL,No Churn
0410-IPFTY,No Churn
2817-LVCPP,No Churn
5975-BAICR,No Churn
0744-BIKKF,No Churn
8336-TAVKX,No Churn
7253-UVNDW,No Churn
8050-XGRVL,No Churn
7242-EDTYC,No Churn
4159-NAAIX,No Churn
0147-ESWWR,No Churn
0623-IIHUG,No Churn
4143-HHPMK,No Churn
3489-HHPFY,No Churn
5879-SESNB,No Churn
5298-GSTLM,No Churn
7363-QTBIW,Dissatisfaction
9708-HPXWZ,No Churn
2876-VBBBL,No Churn
2616-UUTFK,No Churn
1776-SPBWV,No Churn
8138-EALND,No Churn
5564-NEMQO,No Churn
5730-DBDSI,No Churn
6839-ITVZJ,No Churn
2619-WFQWU,No Churn
8165-CBKXO,No Churn
4732-RRJZC,No Churn
1492-KGETH,No Churn
8232-CTLKO,No Churn
5701-YVSVF,No Churn
3331-HQDTW,No Churn
7995-ZHHNZ,No Churn
2252-JHJGE,No Churn
9396-ZSFLL,No Churn
7527-QNRUS,No Churn
0013-EXCHZ,No Churn
8022-BECSI,No Churn
9529-OFXHY,No Churn
5522-NYKPB,No Churn
1098-TDVUQ,No Churn
3765-JXVKY,No Churn
6116-RFVHN,No Churn
0576-WNXXC,No Churn
8374-XGEJJ,No Churn
6877-LGWXO,No Churn
3798-EPWRR,No Churn
7639-OPLNG,No Churn
7359-PTSXY,No Churn
0311-QYWSS,No Churn
8746-BFOAJ,No Churn
1406-PUQVY,No Churn
3858-VOBET,No Churn
1036-GUDCL,Dissatisfaction
4878-BUNFV,No Churn
8387-MOJJT,No Churn
6985-HAYWX,No Churn
1494-EJZDW,No Churn
5222-IMUKT,No Churn
8220-OCUFY,No Churn
4367-NHWMM,No Churn
6586-PSJOX,No Churn
3473-XIIIT,No Churn
2181-TIDSV,No Churn
4940-KHCWD,No Churn
2746-DIJLO,No Churn
2187-LZGPL,No Churn
5575-TPIZQ,No Churn
6408-OTUBZ,No Churn
8182-PNAGI,No Churn
8580-QVLOC,No Churn
5514-YQENT,Attitude
0357-NVCRI,No Churn
8668-KNZTI,No Churn
5600-KTXFM,No Churn
4059-IIEBK,No Churn
7130-CTCUS,No Churn
4452-QIIEB,No Churn
9938-PRCVK,No Churn
9958-MEKUC,No Churn
0818-OCPZO,No Churn
0373-AIVNJ,No Churn
0620-DLSLK,No Churn
1470-PSXNM,No Churn
9717-IOAAF,No Churn
1666-JZPZT,No Churn
8305-VHZBZ,No Churn
1784-BXEFA,No Churn
1548-FEHVL,No Churn
3898-GUYTS,No Churn
9254-RBFON,No Churn
6950-TWMYB,No Churn
2446-ZKVAF,No Churn
8905-IAZPF,No Churn
6726-NNFWD,No Churn
8707-HOEDG,No Churn
6338-AVWCY,No Churn
6671-NGWON,No Churn
2867-UIMSS,No Churn
6172-FECYY,No Churn
2581-VKIRT,No Churn
8268-YDIXR,No Churn
9692-TUSXH,No Churn
8705-WZCYL,No Churn
5127-BZENZ,No Churn
0440-MOGPM,No Churn
2378-YIZKA,No Churn
1557-EMYVT,No Churn
4929-BSTRX,No Churn
8741-LQOBK,No Churn
6242-FEGFD,Price
8885-QSQBX,No Churn
4616-ULAOA,No Churn
9620-ENEJV,No Churn
1982-FEBTD,No Churn
0221-NAUXK,No Churn
9667-EQRXU,No Churn
4301-VVZKA,No Churn
4393-GEADV,No Churn
8535-SFUTN,No Churn
7998-ZLXWN,No Churn
6941-PMGEP,No Churn
4581-LNWUM,No Churn
8040-MNRTF,Dissatisfaction
6048-NJXHX,No Churn
1763-WQFUK,No Churn
6968-URWQU,No Churn
8313-NDOIA,No Churn
5482-NUPNA,No Churn
0913-XWSCN,No Churn
0836-SEYLU,No Churn
5609-IMCGG,No Churn
5445-UTODQ,No Churn
7486-KSRVI,No Churn
6772-WFQRD,No Churn
7354-OIJLX,Attitude
3085-QUOZK,No Churn
3082-YVEKW,No Churn
4760-XOHVN,Competitor
7989-VCQOH,No Churn
6283-GITPX,No Churn
8125-QPFJD,No Churn
1402-PTHGN,Competitor
5641-DMBFJ,No Churn
1173-XZPYF,No Churn
8372-JUXUI,No Churn
3511-BFTJW,No Churn
2749-CTKAJ,No Churn
6603-QWSPR,No Churn
5119-KEPFY,No Churn
2722-VOJQL,Competitor
8740-XLHDR,No Churn
4132-KALRO,No Churn
2088-IEBAU,No Churn
1567-DSCIC,No Churn
9360-AHGNL,No Churn
9210-IAHGH,No Churn
3038-PQIUY,No Churn
3982-JGSFD,Other
1247-QBVSH,No Churn
1447-PJGGA,Price
2640-PMGFL,Other
1159-WFSGR,Dissatisfaction
2279-AXJJK,No Churn
3316-UWXUY,No Churn
