Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,Monthly Refunds,Monthly Extra Data Charges,Monthly Long Distance Charges
2886-KEFUM,1.0,77.0,1.0,0.0,0.0,0.0,2.0,3.0,1039,,38.192608,,0,0.0,1.0,32.0,6,0.0,49.21,0.0,0.0,2,19.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1,0.0,0,100.4,3217.65,0.0,0.0,1574.72,4792.37,,0.0,0.0,49.21
7137-RYLPP,0.0,71.0,1.0,0.0,0.0,1.0,0.0,3.0,174,,37.394411,-120.127262,0,0.0,,43.0,0,0.0,4.59,0.0,0.0,2,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0,94.3,3953.15,0.0,0.0,197.37,,,0.0,0.0,4.59
3317-VLGQT,0.0,75.0,1.0,0.0,0.0,1.0,0.0,4.0,465,,38.93496,,0,0.0,5.0,49.0,6,,26.0,0.0,,2,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,3,88.2,4159.45,0.0,0.0,1274.0,,,0.0,0.0,26.0
8455-HIRAQ,0.0,75.0,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,3.0,72.0,6,0.0,,0.0,0.0,0,,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,84.45,5899.85,0.0,0.0,1203.84,7103.6900000000005,,0.0,0.0,16.72
3070-FNFZQ,1.0,69.0,1.0,0.0,1.0,1.0,0.0,3.0,1020,,38.419088,-122.024568,0,1.0,0.0,18.0,0,,41.13,1.0,,0,23.0,,0.0,1.0,1.0,1.0,1.0,,0.0,1,0.0,1,49.85,865.75,0.0,0.0,740.34,1606.09,,0.0,0.0,41.13
1866-RZZQS,1.0,73.0,1.0,0.0,0.0,1.0,0.0,4.0,1101,,,,0,0.0,,69.0,0,,19.39,0.0,0.0,2,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,2,1.0,1,105.4,6998.95,0.0,0.0,1337.91,8336.86,,0.0,0.0,19.39
2039-JONDJ,,79.0,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,9.0,64.0,2,0.0,,0.0,0.0,2,29.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0,94.25,6081.4,0.0,,1493.12,7574.519999999999,,0.0,,23.33
2344-JMOGN,0.0,68.0,1.0,0.0,0.0,1.0,0.0,,1069,,39.117537,-122.284654,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
7641-EUYET,0.0,75.0,1.0,0.0,1.0,1.0,0.0,3.0,383,,41.528541,-122.955018,0,1.0,0.0,11.0,0,0.0,2.63,0.0,0.0,2,13.0,,0.0,0.0,0.0,0.0,0.0,1.0,,2,0.0,0,111.4,1183.05,0.0,40.0,28.93,1251.98,,0.0,3.6363636363636362,2.63
7758-UJWYS,0.0,67.0,1.0,0.0,0.0,0.0,2.0,,1101,,,,0,0.0,4.0,72.0,0,,16.82,1.0,0.0,2,25.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,2,0.0,1,104.1,,0.0,,1211.04,8698.74,,0.0,,16.82
0595-ITUDF,0.0,79.0,1.0,0.0,,1.0,0.0,,1101,,,,0,0.0,7.0,38.0,3,0.0,4.75,0.0,,4,24.0,1.0,0.0,,1.0,0.0,0.0,,,2,,3,102.6,4009.2,45.81,0.0,180.5,,,1.2055263157894738,0.0,4.75
7504-UWHNB,1.0,70.0,1.0,0.0,,1.0,0.0,4.0,1101,,,,0,0.0,,,0,0.0,28.09,0.0,,2,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2,,0,96.6,,0.0,0.0,,,,,,
0060-FUALY,0.0,67.0,1.0,0.0,1.0,1.0,0.0,,488,,,-118.008961,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
4902-OHLSK,0.0,71.0,1.0,0.0,,1.0,0.0,3.0,1101,,,,0,0.0,8.0,,0,,31.68,1.0,0.0,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0,85.65,4824.45,0.0,0.0,1774.08,6598.53,,,,
1307-ATKGB,1.0,73.0,1.0,0.0,,1.0,0.0,4.0,1011,,33.738543,,0,,3.0,70.0,1,0.0,,0.0,0.0,2,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0,104.45,7349.35,0.0,0.0,,10103.15,,0.0,0.0,
1732-VHUBQ,,79.0,1.0,0.0,0.0,1.0,0.0,3.0,139,,34.205504,-118.993111,0,0.0,5.0,52.0,0,0.0,39.0,1.0,0.0,2,11.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1,0.0,0,,5481.25,0.0,0.0,2028.0,7509.25,,0.0,0.0,39.0
4062-HBMOS,1.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0,692,,34.581308,-118.931948,0,1.0,0.0,40.0,0,0.0,44.14,1.0,,2,,1.0,,1.0,,0.0,0.0,1.0,0.0,2,0.0,0,91.55,3673.6,0.0,0.0,1765.6,5439.2,,0.0,0.0,44.14
5922-ABDVO,1.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0,1101,,,,0,1.0,0.0,31.0,0,0.0,47.48,1.0,0.0,2,,0.0,,1.0,,1.0,1.0,1.0,0.0,2,0.0,1,73.55,2094.65,0.0,0.0,1471.88,,,0.0,0.0,47.480000000000004
5977-CKHON,1.0,,1.0,,1.0,1.0,0.0,,350,,37.027663,-119.69056,0,1.0,0.0,,0,0.0,4.29,0.0,0.0,2,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,2,0.0,0,74.45,294.45,,0.0,17.16,311.61,,,,
0074-HDKDG,0.0,77.0,1.0,0.0,0.0,1.0,0.0,4.0,1101,,37.290606,-119.216328,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
3583-KRKMD,,,1.0,0.0,1.0,1.0,0.0,3.0,1101,,37.499411,-122.196318,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
9805-FILKB,0.0,73.0,1.0,0.0,0.0,0.0,2.0,,1101,,37.708327,-122.083473,0,0.0,1.0,28.0,0,,4.71,0.0,0.0,1,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0,51.0,,,80.0,131.88,,,,2.857142857142857,4.71
8397-MVTAZ,,65.0,1.0,0.0,1.0,1.0,0.0,5.0,1101,,,,0,1.0,0.0,,6,0.0,41.98,1.0,,3,0.0,1.0,,1.0,1.0,1.0,,1.0,,2,1.0,1,20.05,91.45,,0.0,167.92,259.37,,,,
9495-SKLKD,0.0,76.0,1.0,0.0,1.0,1.0,0.0,,602,,38.121601,-120.133915,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
7742-MYPGI,1.0,73.0,1.0,0.0,1.0,0.0,2.0,5.0,560,,,-122.770679,0,1.0,,33.0,6,0.0,12.75,0.0,0.0,2,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0,105.35,3465.05,0.0,0.0,420.75,3885.8,,0.0,0.0,12.75
1092-WPIVQ,0.0,68.0,1.0,0.0,,1.0,0.0,,1101,,,,0,0.0,3.0,24.0,0,1.0,0.0,,0.0,0,28.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,,1,34.25,828.2,0.0,0.0,0.0,828.2,,0.0,0.0,0.0
2276-YDAVZ,0.0,69.0,1.0,0.0,1.0,1.0,0.0,5.0,327,,39.84784,-122.544556,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
3847-BAERP,0.0,67.0,1.0,0.0,1.0,1.0,0.0,4.0,1101,,,,0,,0.0,51.0,0,0.0,3.11,,1.0,3,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,0,25.0,1260.7,0.0,0.0,,1419.31,,0.0,0.0,
8486-AYEQH,0.0,75.0,1.0,0.0,1.0,1.0,0.0,,111,,38.184583,-119.286558,0,1.0,0.0,11.0,0,0.0,48.33,0.0,,1,17.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,0,60.25,662.95,0.0,120.0,,1314.58,,0.0,10.909090909090908,
8809-XKHMD,1.0,79.0,1.0,0.0,0.0,0.0,1.0,3.0,798,,35.405722,,0,0.0,,14.0,0,0.0,14.39,0.0,0.0,2,30.0,,,1.0,1.0,0.0,0.0,,0.0,2,0.0,0,95.8,1346.3,0.0,0.0,201.46,1547.76,,0.0,0.0,14.39
4846-WHAFZ,,80.0,1.0,0.0,1.0,1.0,0.0,4.0,1101,,,,0,1.0,0.0,65.0,2,,18.23,1.0,0.0,2,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,,2,0.0,0,99.1,6496.15,0.0,0.0,1184.95,7681.099999999999,,0.0,0.0,18.23
9364-YKUVW,0.0,68.0,1.0,0.0,1.0,1.0,0.0,5.0,1101,,38.983388,-120.988814,0,,0.0,31.0,3,0.0,15.35,0.0,,4,10.0,1.0,1.0,,0.0,0.0,,1.0,0.0,2,0.0,0,96.6,2877.95,0.0,0.0,,3353.8,,0.0,0.0,
7446-SFAOA,,66.0,1.0,0.0,0.0,1.0,0.0,3.0,1015,,,-120.13287,0,0.0,5.0,15.0,4,,37.84,,0.0,2,19.0,1.0,0.0,,1.0,0.0,,0.0,0.0,2,0.0,0,94.65,1285.05,,,567.6,1852.65,,,,37.84
6637-KYRCV,1.0,68.0,1.0,0.0,0.0,1.0,0.0,3.0,181,,,-121.195825,0,0.0,4.0,31.0,3,0.0,5.3,0.0,0.0,2,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,2,0.0,0,84.85,2633.4,0.0,0.0,,2797.7000000000003,,0.0,0.0,
4307-KWMXE,0.0,67.0,1.0,0.0,1.0,1.0,0.0,,122,,40.946785,-121.719489,0,,0.0,69.0,0,0.0,20.62,,1.0,3,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2,1.0,1,20.3,1356.3,0.0,0.0,1422.78,2779.08,,0.0,0.0,20.62
9374-YOLBJ,0.0,73.0,1.0,0.0,0.0,1.0,0.0,4.0,1101,,,,0,0.0,1.0,63.0,0,0.0,37.12,0.0,0.0,2,18.0,,,,,0.0,0.0,0.0,0.0,2,1.0,1,108.5,6991.9,0.0,0.0,2338.56,9330.46,,0.0,0.0,37.12
9779-DPNEJ,1.0,65.0,1.0,0.0,1.0,1.0,0.0,,1101,,40.524535,-122.647172,1,1.0,0.0,46.0,0,0.0,16.04,0.0,0.0,1,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,3,69.1,3255.35,0.0,0.0,737.8399999999999,3993.19,,0.0,0.0,16.04
3669-LVWZB,1.0,68.0,1.0,0.0,0.0,1.0,0.0,,1101,,,,0,0.0,,54.0,6,0.0,22.05,1.0,0.0,2,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,99.1,5437.1,0.0,,1190.7,,,0.0,,22.05
0032-PGELS,1.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0,1027,,34.165783,-118.399795,0,1.0,0.0,66.0,0,0.0,3.57,0.0,0.0,2,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0,108.1,7238.6,0.0,0.0,235.62,7474.22,,0.0,0.0,3.5700000000000003
9889-TMAHG,0.0,,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,1.0,45.0,2,0.0,2.38,0.0,0.0,2,20.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1,0.0,0,,4525.8,0.0,0.0,,4632.900000000001,,0.0,0.0,
1925-LFCZZ,0.0,72.0,1.0,0.0,0.0,1.0,0.0,4.0,1101,,,,0,,1.0,71.0,1,0.0,46.82,0.0,,2,18.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0,115.05,8016.6,,0.0,3324.22,11340.82,,,0.0,46.82
0229-LFJAF,1.0,77.0,1.0,0.0,1.0,1.0,0.0,4.0,1101,,,,0,,0.0,49.0,6,,,0.0,0.0,2,21.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1,1.0,0,103.0,5166.2,0.0,0.0,1787.03,6953.23,,0.0,0.0,36.47
4553-DVPZG,,73.0,1.0,0.0,0.0,1.0,0.0,,1101,,,,0,0.0,9.0,,0,0.0,,0.0,0.0,2,21.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,3,0.0,0,101.25,3949.15,0.0,0.0,785.8499999999999,4735.0,,,,
5474-LAMUQ,0.0,79.0,1.0,0.0,0.0,1.0,0.0,3.0,510,,,-117.889656,1,0.0,10.0,69.0,1,1.0,0.0,1.0,0.0,1,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,2,1.0,1,56.55,3952.65,0.0,40.0,0.0,3992.65,,0.0,0.5797101449275363,0.0
8559-CIZFV,0.0,66.0,1.0,0.0,1.0,1.0,0.0,3.0,980,,35.073777,,0,1.0,0.0,19.0,0,0.0,29.8,1.0,0.0,2,16.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,87.3,1637.3,,0.0,,2203.5,,,0.0,
4521-WFJAI,1.0,65.0,1.0,0.0,1.0,1.0,0.0,4.0,1101,,,,0,1.0,0.0,35.0,0,,,1.0,0.0,2,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,70.55,2419.0,0.0,0.0,591.85,3010.85,,0.0,0.0,16.91
3097-NNSPB,1.0,79.0,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,1.0,,0,0.0,36.58,0.0,0.0,2,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,,0,100.65,5189.75,0.0,0.0,1829.0,7018.75,,,,
3345-PBBFH,0.0,66.0,1.0,0.0,0.0,1.0,0.0,,1101,,,,0,0.0,10.0,,0,0.0,,0.0,0.0,2,20.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,3,1.0,0,83.85,,0.0,,3008.3,,,,,
8167-GJLRN,1.0,75.0,1.0,0.0,0.0,0.0,1.0,3.0,618,,37.670526,-120.877572,0,,3.0,59.0,0,0.0,16.15,0.0,0.0,2,26.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0,0.0,1,88.75,5348.65,0.0,0.0,952.85,6301.5,,0.0,0.0,16.150000000000002
5924-SNGKP,0.0,78.0,1.0,0.0,1.0,1.0,0.0,3.0,1101,,,,0,1.0,0.0,35.0,0,0.0,26.19,0.0,0.0,2,19.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1,,3180.5,0.0,40.0,916.65,4137.15,,0.0,1.1428571428571428,26.189999999999998
6257-RJOHI,0.0,76.0,1.0,0.0,,1.0,0.0,5.0,1088,,38.71967,-121.862416,0,0.0,,65.0,2,,8.59,0.0,0.0,2,7.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,3,104.35,6578.55,,0.0,558.35,7136.900000000001,,,0.0,8.59
9688-YGXVR,0.0,,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,8.0,28.0,3,0.0,24.35,0.0,0.0,4,15.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0,0.0,0,,2998.0,0.0,0.0,681.8000000000001,3679.8,,0.0,0.0,24.35
3058-HJCUY,1.0,72.0,1.0,0.0,1.0,1.0,0.0,4.0,1101,,,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
1678-FYZOW,0.0,78.0,1.0,0.0,1.0,1.0,0.0,3.0,1101,,,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
4074-SJFFA,0.0,66.0,1.0,0.0,1.0,1.0,0.0,3.0,1101,,,,0,1.0,0.0,68.0,6,0.0,19.67,0.0,0.0,2,28.0,1.0,0.0,0.0,,1.0,0.0,1.0,,0,0.0,0,,6503.2,,0.0,1337.5600000000002,7840.76,,,0.0,19.67
3969-GYXEL,1.0,67.0,1.0,0.0,0.0,1.0,0.0,3.0,1067,,33.945318,-117.992066,0,0.0,8.0,67.0,0,0.0,38.47,0.0,0.0,2,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1,107.05,7142.5,0.0,0.0,2577.49,,,0.0,0.0,38.47
6506-EYCNH,1.0,69.0,1.0,0.0,0.0,1.0,0.0,4.0,916,,34.168686,,0,0.0,9.0,62.0,2,0.0,24.62,1.0,,1,29.0,0.0,1.0,,,,0.0,1.0,0.0,2,0.0,1,79.95,4819.75,0.0,0.0,1526.44,,,0.0,0.0,24.62
2582-FFFZR,1.0,,1.0,0.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,1.0,53.0,0,0.0,47.64,1.0,,2,25.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1,,0,94.0,,0.0,0.0,2524.92,7396.37,,0.0,0.0,47.64
2592-HODOV,0.0,,1.0,1.0,1.0,0.0,3.0,1.0,550,,34.110845,-118.259595,0,1.0,0.0,,0,0.0,12.6,1.0,0.0,2,,1.0,1.0,,1.0,,,1.0,0.0,3,,0,69.7,316.9,0.0,,63.0,379.9,,,,
5701-SVCWR,1.0,26.0,0.0,1.0,0.0,0.0,1.0,,1101,,,,0,0.0,5.0,20.0,0,0.0,36.6,0.0,0.0,2,51.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0,1.0,0,82.4,1592.35,33.43,0.0,732.0,2290.92,,1.6715,0.0,36.6
7272-QDCKA,0.0,63.0,1.0,1.0,0.0,1.0,0.0,3.0,849,,32.85723,-117.209774,0,0.0,1.0,68.0,1,0.0,,0.0,0.0,1,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0.0,0,,5293.95,0.0,90.0,1984.24,7368.19,,0.0,1.3235294117647058,29.18
9554-DFKIC,0.0,54.0,1.0,1.0,1.0,1.0,0.0,3.0,849,,32.85723,-117.209774,0,1.0,0.0,5.0,5,0.0,20.86,1.0,,2,8.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0,1.0,0,96.5,492.55,0.0,0.0,104.3,596.85,,0.0,0.0,20.86
5236-PERKL,,22.0,0.0,1.0,1.0,1.0,0.0,,1101,,,,1,1.0,0.0,2.0,6,0.0,,,0.0,0,27.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0,0.0,0,85.65,181.5,0.0,0.0,80.86,262.36,,0.0,0.0,40.43
0842-IWYCP,0.0,49.0,1.0,1.0,1.0,1.0,0.0,3.0,314,,33.362575,-117.299644,0,1.0,0.0,12.0,0,0.0,11.12,1.0,0.0,4,14.0,,1.0,1.0,1.0,1.0,1.0,,,0,0.0,3,45.4,518.9,0.0,,,652.3399999999999,,0.0,,
6131-JLWZM,,54.0,1.0,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,1.0,5,0.0,29.78,1.0,,2,13.0,,1.0,1.0,,,,1.0,0.0,3,1.0,1,69.55,69.55,0.0,0.0,29.78,99.33,,0.0,0.0,29.78
6195-MELTI,1.0,32.0,1.0,1.0,0.0,1.0,0.0,1.0,845,,,-117.2914,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
6996-KNSML,0.0,,1.0,1.0,1.0,1.0,0.0,,1101,,,,0,1.0,0.0,13.0,4,1.0,,,0.0,1,17.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,,1,45.55,597.0,0.0,0.0,0.0,597.0,,0.0,0.0,0.0
4255-DDUOU,0.0,50.0,1.0,1.0,0.0,1.0,0.0,2.0,878,,33.714829,-117.872941,0,0.0,2.0,56.0,0,0.0,26.15,0.0,0.0,4,7.0,1.0,0.0,,1.0,0.0,0.0,0.0,,1,1.0,1,100.3,5614.45,0.0,100.0,1464.4,7178.849999999999,,0.0,1.7857142857142858,26.150000000000002
8098-LLAZX,1.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1101,,,,0,0.0,1.0,12.0,4,0.0,19.48,1.0,1.0,3,,1.0,,1.0,1.0,1.0,1.0,,,0,1.0,1,19.0,233.55,0.0,0.0,233.76,467.31,,0.0,0.0,19.48
6158-DWPZT,0.0,32.0,1.0,1.0,0.0,1.0,0.0,2.0,1101,,,,0,0.0,1.0,,5,1.0,0.0,1.0,0.0,4,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0,3,29.95,,0.0,10.0,0.0,258.95,,,,
0363-SVHYR,1.0,57.0,1.0,1.0,0.0,1.0,0.0,2.0,50,,35.916943,-120.129921,0,0.0,,43.0,0,0.0,37.25,1.0,0.0,1,20.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1.0,0,56.15,,0.0,0.0,1601.75,4101.05,,0.0,0.0,37.25
2830-LEWOA,0.0,40.0,1.0,1.0,0.0,1.0,0.0,3.0,1101,,,,0,0.0,2.0,2.0,5,0.0,15.14,1.0,1.0,3,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1,1.0,2,19.85,35.9,0.0,0.0,30.28,66.18,,0.0,0.0,15.14
3154-CFSZG,1.0,47.0,1.0,1.0,1.0,1.0,0.0,,528,,36.205465,-119.085807,0,1.0,0.0,4.0,0,0.0,45.4,1.0,0.0,1,27.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,3,1.0,2,45.65,191.05,0.0,0.0,,372.65,,0.0,0.0,
4554-YGZIH,1.0,48.0,1.0,1.0,0.0,1.0,0.0,,849,,32.961064,-117.134917,0,0.0,1.0,,0,0.0,4.14,0.0,0.0,2,30.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0,85.95,381.3,0.0,0.0,16.56,,,,,
6976-BWGLQ,1.0,37.0,1.0,1.0,1.0,1.0,0.0,3.0,464,,,-118.59049,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
8709-KRDVL,0.0,24.0,0.0,1.0,0.0,1.0,0.0,,1101,,,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
7721-JXEAW,1.0,,,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,1.0,0,0.0,34.04,,0.0,1,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0,52.2,52.2,0.0,0.0,34.04,86.24000000000001,,0.0,0.0,34.04
5480-XTFFL,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,6.0,0,0.0,19.74,0.0,0.0,2,27.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0,0.0,0,79.05,434.5,0.0,0.0,118.44,552.94,,0.0,0.0,19.74
6400-BWQKW,0.0,53.0,1.0,1.0,0.0,1.0,0.0,1.0,1101,,37.792489,,0,,1.0,18.0,0,0.0,2.86,1.0,0.0,1,22.0,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,0,1.0,0,57.45,990.85,15.73,0.0,51.48,1026.6,,0.8738888888888889,0.0,2.86
8076-FEZKJ,1.0,23.0,0.0,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,,41.0,2,0.0,,0.0,0.0,4,59.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,114.5,4527.45,0.0,0.0,883.9599999999999,,,0.0,0.0,21.56
6967-QIQRV,1.0,,1.0,,0.0,1.0,0.0,3.0,858,,37.350284,-121.852855,0,1.0,,37.0,0,,37.49,0.0,0.0,2,29.0,1.0,1.0,0.0,,1.0,1.0,1.0,,0,0.0,1,78.95,,0.0,0.0,,4226.780000000001,,0.0,0.0,
8468-FZTOE,0.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,952,,38.044523,-121.348048,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,,,,
0743-HRVFF,0.0,41.0,1.0,1.0,1.0,1.0,0.0,2.0,527,,38.047746,-121.030499,0,1.0,0.0,1.0,5,,0.0,1.0,0.0,1,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,2,31.35,31.35,0.0,80.0,0.0,111.35,,0.0,80.0,0.0
4468-YDOVK,1.0,53.0,1.0,1.0,1.0,1.0,0.0,2.0,211,,39.239818,-123.565432,0,1.0,0.0,,0,,0.0,1.0,0.0,4,18.0,1.0,1.0,1.0,0.0,,,1.0,0.0,0,0.0,3,30.9,59.05,0.0,0.0,0.0,59.05,,,,
0979-MOZQI,,43.0,1.0,1.0,,1.0,0.0,1.0,393,,38.848082,-123.50608,0,0.0,1.0,59.0,2,0.0,22.71,0.0,,2,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0,110.15,6448.05,0.0,0.0,1339.89,7787.94,,0.0,0.0,22.71
3675-EQOZA,,,1.0,1.0,0.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,4.0,5,0.0,12.43,1.0,1.0,3,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0,1.0,1,20.35,76.35,0.0,0.0,49.72,126.07,,0.0,0.0,12.43
2842-JTCCU,0.0,,,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,12.0,0,,28.16,0.0,0.0,2,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0.0,1,99.95,1132.75,0.0,,337.92,1590.67,,0.0,,28.16
7711-GQBZC,1.0,45.0,1.0,1.0,1.0,1.0,0.0,,1101,,,,0,1.0,0.0,29.0,0,0.0,1.02,1.0,0.0,1,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0,0.0,0,,,0.0,0.0,29.58,2000.08,,0.0,0.0,1.02
8780-IXSTS,1.0,42.0,1.0,1.0,,1.0,0.0,,1101,,,,0,1.0,0.0,14.0,4,0.0,18.74,1.0,0.0,0,20.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,75.35,1025.95,0.0,0.0,262.36,1288.31,,0.0,0.0,18.740000000000002
8782-NUUOL,1.0,,1.0,1.0,0.0,1.0,0.0,,1101,,,,0,0.0,1.0,63.0,0,0.0,1.93,0.0,0.0,2,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,3,107.5,6873.75,0.0,60.0,121.59,7055.34,,0.0,0.9523809523809523,1.9300000000000002
6481-ESCNL,0.0,33.0,1.0,1.0,1.0,1.0,0.0,2.0,849,,32.957195,-117.202542,0,1.0,0.0,30.0,6,0.0,,1.0,0.0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,90.25,2755.35,0.0,0.0,901.8,3657.15,,0.0,0.0,30.06
4759-PXTAN,1.0,37.0,1.0,1.0,1.0,,,2.0,1101,,,,0,,0.0,29.0,0,0.0,44.33,1.0,0.0,2,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0,78.9,2384.15,0.0,0.0,1285.57,3669.72,,0.0,0.0,44.33
1680-VDCWW,0.0,46.0,1.0,1.0,1.0,1.0,0.0,1.0,1101,,,,0,1.0,0.0,3.0,5,0.0,14.28,0.0,0.0,2,,1.0,1.0,1.0,,1.0,0.0,,0.0,0,0.0,3,,264.8,,0.0,42.84,307.64,,,0.0,14.280000000000001
